policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,month,local_seed,simulation_seed
order_blend_50,True,True,808.0,1079.0,271.0,23.248579554814906,2.944502487300997,1079.0,27.547180444808884,0.5190311605527516,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,808.0,1079.0,8.836409837710201,9.35532960883573,9.355440998262953,2026-02,0,8000
expected_n_plus_one,True,True,269.0,1078.0,809.0,15.789259601735145,6.659198531334223,1078.0,27.538132528461798,0.5249026926178217,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1078.0,269.0,8.829803237710202,9.354705930328024,9.353623360423573,2026-02,0,8000
fixed_pair,True,True,764.0,958.0,194.0,23.27349947335948,2.9233276382493996,958.0,26.426460166388175,1.6822247019486252,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,764.0,958.0,7.693516660428665,9.357202143582217,9.37574136237729,2026-02,1,8001
order_blend_50,True,True,764.0,958.0,194.0,23.27349947335948,2.9233276382493996,958.0,26.426460166388175,1.6822247019486252,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,764.0,958.0,7.693516660428665,9.357202143582217,9.37574136237729,2026-02,1,8001
expected_n_plus_one,True,True,214.0,958.0,744.0,15.338370111491162,7.115526166735931,958.0,26.438991898216194,1.6956161443564302,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,958.0,214.0,7.693516660428665,9.389132804785095,9.356342433002435,2026-02,1,8001
fixed_pair,True,True,735.0,995.0,260.0,22.733586586202097,3.4583350979154313,995.0,26.617147414605597,1.4480317779846832,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,735.0,995.0,7.907183103392187,9.354749429836541,9.35521488137687,2026-02,2,8002
order_blend_50,True,True,735.0,995.0,260.0,22.733586586202097,3.4583350979154313,995.0,26.617147414605597,1.4480317779846832,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,735.0,995.0,7.907183103392187,9.354749429836541,9.35521488137687,2026-02,2,8002
expected_n_plus_one,True,True,258.0,997.0,739.0,15.638034895368593,6.8137778601292,997.0,26.631827477096074,1.4395240486739143,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,997.0,258.0,7.918501378392187,9.358025427066101,9.355300671637785,2026-02,2,8002
fixed_pair,True,True,759.0,1042.0,283.0,22.748924990240315,3.4423623953950964,1042.0,27.65290674565842,1.0330356791790685,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,759.0,1042.0,8.632719392941933,9.354432280595484,9.665755072121001,2026-02,3,8003
order_blend_50,True,True,759.0,1042.0,283.0,22.748924990240315,3.4423623953950964,1042.0,27.65290674565842,1.0330356791790685,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,759.0,1042.0,8.632719392941933,9.354432280595484,9.665755072121001,2026-02,3,8003
expected_n_plus_one,True,True,248.0,1042.0,794.0,15.598946620140973,6.851213523060455,1042.0,27.64840929859711,1.0284961472236418,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1042.0,248.0,8.632719392941933,9.661215540165575,9.354474365489603,2026-02,3,8003
fixed_pair,True,True,853.0,1139.0,286.0,23.74057619626092,2.4790045096554696,1139.0,27.398215713867152,0.6938793130549499,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,853.0,1139.0,8.674699627681024,9.368578940735974,9.354937145450156,2026-02,4,8004
order_blend_50,True,True,853.0,1139.0,286.0,23.74057619626092,2.4790045096554696,1139.0,27.398215713867152,0.6938793130549499,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,853.0,1139.0,8.674699627681024,9.368578940735974,9.354937145450156,2026-02,4,8004
expected_n_plus_one,True,True,277.0,1138.0,861.0,15.850058463790152,6.607753378556433,1138.0,27.386595782021544,0.6908642115973116,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1138.0,277.0,8.668715677681025,9.359579889278336,9.358300215062181,2026-02,4,8004
fixed_pair,True,True,774.0,1017.0,243.0,23.515353924282365,2.6824183666066217,1017.0,27.41320751803095,0.6571839440457481,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,774.0,1017.0,8.700490789176524,9.357674733222272,9.355041995632158,2026-02,5,8005
order_blend_50,True,True,774.0,1017.0,243.0,23.515353924282365,2.6824183666066217,1017.0,27.41320751803095,0.6571839440457481,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,774.0,1017.0,8.700490789176524,9.357674733222272,9.355041995632158,2026-02,5,8005
expected_n_plus_one,True,True,214.0,1019.0,805.0,15.831210647874357,6.651363643900281,1019.0,27.437966530487707,0.6582497255896982,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1019.0,214.0,8.71243171418651,9.35485337652499,9.370681439776208,2026-02,5,8005
fixed_pair,True,True,784.0,1028.0,244.0,23.225003482856877,2.965292696358823,1028.0,26.52971321489651,1.536867238258239,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,784.0,1028.0,7.819454649626321,9.353936677385628,9.35632188788456,2026-02,6,8006
order_blend_50,True,True,784.0,1028.0,244.0,23.225003482856877,2.965292696358823,1028.0,26.52971321489651,1.536867238258239,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,784.0,1028.0,7.819454649626321,9.353936677385628,9.35632188788456,2026-02,6,8006
expected_n_plus_one,True,True,256.0,1028.0,772.0,15.705576134991249,6.7584568745824285,1028.0,26.535107192638357,1.5419561490494065,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1028.0,256.0,7.819454649626321,9.354241744336306,9.361410798675728,2026-02,6,8006
fixed_pair,True,True,660.0,927.0,267.0,23.03808435714699,3.1992317660083573,927.0,26.5506923641396,1.5651265633651956,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,660.0,927.0,7.812320085990255,9.37744664935545,9.360925628793897,2026-02,7,8007
order_blend_50,True,True,660.0,927.0,267.0,23.03808435714699,3.1992317660083573,927.0,26.5506923641396,1.5651265633651956,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,660.0,927.0,7.812320085990255,9.37744664935545,9.360925628793897,2026-02,7,8007
expected_n_plus_one,True,True,181.0,927.0,746.0,15.745303339263273,6.715458781722598,927.0,26.530980231133427,1.5474552683915697,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,927.0,181.0,7.812320085990255,9.358884790761348,9.359775354381824,2026-02,7,8007
fixed_pair,True,True,669.0,860.0,191.0,22.72725810809736,3.4684457214754385,860.0,26.214036589098004,1.8526258145760943,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,669.0,860.0,7.504014687988083,9.356640502564177,9.353381398545743,2026-02,8,8008
order_blend_50,True,True,669.0,860.0,191.0,22.72725810809736,3.4684457214754385,860.0,26.214036589098004,1.8526258145760943,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,669.0,860.0,7.504014687988083,9.356640502564177,9.353381398545743,2026-02,8,8008
expected_n_plus_one,True,True,227.0,863.0,636.0,15.44448553214943,7.056057395817206,863.0,26.433281720007713,1.6816084528745563,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,863.0,227.0,7.698057304997651,9.355558657137856,9.379665757872207,2026-02,8,8008
fixed_pair,True,True,720.0,930.0,210.0,22.839283446671395,3.3540520301439,930.0,26.131065381498395,1.9465466448480315,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,720.0,930.0,7.414531205232469,9.355456326185426,9.3610778500805,2026-02,9,8009
order_blend_50,True,True,720.0,930.0,210.0,22.839283446671395,3.3540520301439,930.0,26.131065381498395,1.9465466448480315,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,720.0,930.0,7.414531205232469,9.355456326185426,9.3610778500805,2026-02,9,8009
expected_n_plus_one,True,True,194.0,945.0,751.0,15.540762732080765,7.078060518010928,945.0,26.32743305034237,1.904389213872551,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,945.0,194.0,7.534416705062184,9.354210426345453,9.438805918934735,2026-02,9,8009
fixed_pair,True,True,824.0,1036.0,212.0,23.949145791899955,2.2443999712735643,1036.0,27.312451223418652,1.074090726808416,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,824.0,1036.0,8.44139951362285,9.355561469364536,9.515490240431266,2026-02,10,8010
order_blend_50,True,True,849.0,1036.0,187.0,24.367189417391817,2.1111134680048904,1036.0,27.31667522564878,1.0789438242138,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,849.0,1036.0,8.44139951362285,9.354932374189278,9.52034333783665,2026-02,10,8010
expected_n_plus_one,True,True,305.0,1036.0,731.0,16.266726804018475,6.196600504332762,1036.0,27.32282789899474,1.0789709236845333,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1036.0,305.0,8.44139951362285,9.520370437307383,9.361057948064508,2026-02,10,8010
fixed_pair,True,True,781.0,1053.0,272.0,23.61113911505634,2.587370038564557,1053.0,27.35887299354287,0.8823210729189999,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,781.0,1053.0,8.559254378017823,9.358043164588226,9.441575450936822,2026-02,11,8011
order_blend_50,True,True,781.0,1053.0,272.0,23.61113911505634,2.587370038564557,1053.0,27.35887299354287,0.8823210729189999,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,781.0,1053.0,8.559254378017823,9.358043164588226,9.441575450936822,2026-02,11,8011
expected_n_plus_one,True,True,210.0,1053.0,843.0,15.46330320345824,6.9857937507336985,1053.0,27.348306152023305,0.8758546250028019,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1053.0,210.0,8.559254378017823,9.435109003020624,9.353942770984858,2026-02,11,8011
fixed_pair,True,True,789.0,957.0,168.0,22.94358563963058,3.5489424493649695,957.0,26.24882479763287,2.1181057127721923,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,957.0,7.38694691950336,9.505052632275552,9.356825245853958,2026-02,12,8012
order_blend_50,True,True,789.0,957.0,168.0,22.94358563963058,3.5489424493649695,957.0,26.24882479763287,2.1181057127721923,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,789.0,957.0,7.38694691950336,9.505052632275552,9.356825245853958,2026-02,12,8012
expected_n_plus_one,True,True,291.0,942.0,651.0,15.92426924964394,6.52947173132333,942.0,26.08427533468179,2.115607985615819,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,942.0,291.0,7.3062012823467235,9.421809267962542,9.356264784372524,2026-02,12,8012
fixed_pair,True,True,853.0,1090.0,237.0,24.4238430109212,1.874592335703353,1090.0,27.912309802436084,0.15541713321306183,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,853.0,1090.0,9.201598026934736,9.357015160147798,9.35369661535355,2026-02,13,8013
order_blend_50,True,True,1074.0,1087.0,13.0,27.68900280338157,0.2492603720826292,1087.0,27.892948992452514,0.17540798515093492,9,7,"(np.int64(1), np.int64(2), np.int64(0))",,1074.0,1087.0,9.181287797840765,9.3566957829917,9.354965411620048,2026-02,13,8013
expected_n_plus_one,True,True,269.0,1091.0,822.0,16.115243810603364,6.339025708725243,1091.0,27.92526951157039,0.1452485165503834,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1091.0,269.0,9.211745970733409,9.356994487283792,9.356529053553192,2026-02,13,8013
fixed_pair,True,True,570.0,795.0,225.0,22.07256870959055,4.127327408932006,795.0,25.537505287471618,2.540170255963112,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,570.0,795.0,6.819299192234727,9.358736647039054,9.359469448197839,2026-02,14,8014
order_blend_50,True,True,570.0,795.0,225.0,22.07256870959055,4.127327408932006,795.0,25.537505287471618,2.540170255963112,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,570.0,795.0,6.819299192234727,9.358736647039054,9.359469448197839,2026-02,14,8014
expected_n_plus_one,True,True,225.0,795.0,570.0,15.762499999632546,6.687900163836132,795.0,25.528787062653116,2.535594302560437,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,795.0,225.0,6.819299192234727,9.354893494795164,9.354594375623227,2026-02,14,8014
fixed_pair,True,True,774.0,1037.0,263.0,22.870586052841112,3.326351715825192,1037.0,27.166644725719248,0.9019783643691479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,774.0,1037.0,8.455279107741783,9.35725747211093,9.354108145866535,2026-02,15,8015
order_blend_50,True,True,774.0,1037.0,263.0,22.870586052841112,3.326351715825192,1037.0,27.166644725719248,0.9019783643691479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,774.0,1037.0,8.455279107741783,9.35725747211093,9.354108145866535,2026-02,15,8015
expected_n_plus_one,True,True,212.0,1040.0,828.0,15.314350651630084,7.148062199031447,1040.0,27.184915968808983,0.8899045078804235,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1040.0,212.0,8.47069621133923,9.353619038250098,9.360600719219654,2026-02,15,8015
fixed_pair,True,True,817.0,1077.0,260.0,23.366173474779558,2.8265388823171165,1077.0,27.58623979598953,0.4839258554393222,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,817.0,1077.0,8.873584587112047,9.355144766326115,9.35751044255137,2026-02,16,8016
order_blend_50,True,True,817.0,1077.0,260.0,23.366173474779558,2.8265388823171165,1077.0,27.58623979598953,0.4839258554393222,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,817.0,1077.0,8.873584587112047,9.355144766326115,9.35751044255137,2026-02,16,8016
expected_n_plus_one,True,True,271.0,1146.0,875.0,16.68347622714396,6.870238577867484,1146.0,28.500532447232423,0.665722334141666,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1146.0,,271.0,9.353751388584868,9.240529362252945,9.90625169639461,2026-02,16,8016
fixed_pair,True,True,793.0,1027.0,234.0,23.912715820578295,2.286602757024607,1027.0,27.851244497623384,0.22210194468979694,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,793.0,1027.0,9.136345931889432,9.358447876579229,9.356450689154721,2026-02,17,8017
order_blend_50,True,True,1026.0,1027.0,1.0,27.840758053623382,0.2262709132652887,1027.0,27.853340308123382,0.22336592418979784,4,2,"(np.int64(2), np.int64(1), np.int64(0))",,1027.0,1026.0,9.136345931889432,9.35971185607923,9.35728252015472,2026-02,17,8017
expected_n_plus_one,True,True,229.0,1030.0,801.0,15.717311128342502,6.774598130481072,1030.0,27.878055164552354,0.22653177638843225,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1030.0,229.0,9.148817146912243,9.353889094339435,9.375348923300676,2026-02,17,8017
fixed_pair,True,True,791.0,981.0,190.0,24.1158007871414,2.1172246058541067,981.0,27.22245501832881,0.8834229135840097,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,791.0,981.0,8.491878370691522,9.375301284275531,9.355275363361754,2026-02,18,8018
order_blend_50,True,True,975.0,984.0,9.0,27.16477373129104,0.9333849182110949,984.0,27.260592217350847,0.8846948697725256,8,6,"(np.int64(2), np.int64(1), np.int64(0))",,984.0,975.0,8.509131169130095,9.357635009318132,9.39382603890262,2026-02,18,8018
expected_n_plus_one,True,True,239.0,987.0,748.0,16.203556189191936,6.401093227152394,987.0,27.555581317421804,0.6623822584570984,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,987.0,239.0,8.769336743603954,9.354525571756797,9.431719002061053,2026-02,18,8018
fixed_pair,True,True,706.0,929.0,223.0,22.777949097704358,3.76003344707084,929.0,26.393048781674928,2.1338875612282404,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,706.0,929.0,7.393892298937136,9.527779860165376,9.471376622572418,2026-02,19,8019
order_blend_50,True,True,706.0,929.0,223.0,22.777949097704358,3.76003344707084,929.0,26.393048781674928,2.1338875612282404,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,706.0,929.0,7.393892298937136,9.527779860165376,9.471376622572418,2026-02,19,8019
expected_n_plus_one,True,True,221.0,908.0,687.0,15.599540838748203,6.851099457235076,908.0,25.96947545948423,2.0964909412228616,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,908.0,221.0,7.259135038190419,9.355625979413281,9.354714441880528,2026-02,19,8019
fixed_pair,True,True,536.0,731.0,195.0,22.438013268974533,3.751310470493742,731.0,26.0872185489469,1.9786585199569435,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,536.0,731.0,7.377554785739021,9.353450457511915,9.356213305695965,2026-03,0,9000
order_blend_50,True,True,536.0,731.0,195.0,22.438013268974533,3.751310470493742,731.0,26.0872185489469,1.9786585199569435,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,536.0,731.0,7.377554785739021,9.353450457511915,9.356213305695965,2026-03,0,9000
expected_n_plus_one,True,True,160.0,733.0,573.0,15.398288139760593,7.056199608784606,733.0,26.10380086951654,1.965558857422467,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,733.0,160.0,7.391079310739022,9.35608339061603,9.356638168161489,2026-03,0,9000
fixed_pair,True,True,648.0,859.0,211.0,23.69253131904171,2.50661408010893,859.0,27.956919462974355,0.1163817646762002,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,648.0,859.0,9.241979522676898,9.358361287353098,9.35657865294436,2026-03,1,9001
order_blend_50,True,True,648.0,859.0,211.0,23.69253131904171,2.50661408010893,859.0,27.956919462974355,0.1163817646762002,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,648.0,859.0,9.241979522676898,9.358361287353098,9.35657865294436,2026-03,1,9001
expected_n_plus_one,True,True,193.0,860.0,667.0,15.875845207679301,6.580002236526072,860.0,27.968102055353725,0.11106840400835338,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,860.0,193.0,9.249857817676897,9.36092622168525,9.357318015991575,2026-03,1,9001
fixed_pair,True,True,580.0,776.0,196.0,23.027459563992142,3.1679053510063193,776.0,26.44958882116552,1.6184270597513137,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,580.0,776.0,7.738043985525694,9.356471045277008,9.355073790362818,2026-03,2,9002
order_blend_50,True,True,580.0,776.0,196.0,23.027459563992142,3.1679053510063193,776.0,26.44958882116552,1.6184270597513137,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,580.0,776.0,7.738043985525694,9.356471045277008,9.355073790362818,2026-03,2,9002
expected_n_plus_one,True,True,210.0,775.0,565.0,15.75869024650134,6.693155563239134,775.0,26.441251476291377,1.6233816932334317,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,775.0,210.0,7.731935505525694,9.353998772006555,9.355317198759126,2026-03,2,9002
fixed_pair,True,True,546.0,742.0,196.0,22.681564455563038,3.5206311677878466,742.0,26.232455048977833,2.063506543530962,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,546.0,742.0,7.404531052996826,9.35988639945322,9.468037596527788,2026-03,3,9003
order_blend_50,True,True,546.0,742.0,196.0,22.681564455563038,3.5206311677878466,742.0,26.232455048977833,2.063506543530962,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,546.0,742.0,7.404531052996826,9.35988639945322,9.468037596527788,2026-03,3,9003
expected_n_plus_one,True,True,165.0,742.0,577.0,15.431258973894803,7.032171472242405,742.0,26.222165003406754,2.0519933804556105,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,742.0,165.0,7.404531052996826,9.456524433452437,9.361109516957493,2026-03,3,9003
fixed_pair,True,True,599.0,796.0,197.0,23.299721856869603,2.891567547696771,796.0,27.325486474735655,0.8009250354095059,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,599.0,796.0,8.585064074632593,9.354433290060964,9.385989110042098,2026-03,4,9004
order_blend_50,True,True,599.0,796.0,197.0,23.299721856869603,2.891567547696771,796.0,27.325486474735655,0.8009250354095059,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,599.0,796.0,8.585064074632593,9.354433290060964,9.385989110042098,2026-03,4,9004
expected_n_plus_one,True,True,216.0,796.0,580.0,16.199101257036954,6.250279299660756,796.0,27.336502080779038,0.8122893592761091,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,796.0,216.0,8.585064074632593,9.397353433908702,9.354084572237744,2026-03,4,9004
fixed_pair,True,True,608.0,767.0,159.0,23.78732056015114,2.4155896586824497,767.0,27.068850781046734,1.0123298952239246,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,608.0,767.0,8.348138594314118,9.360243697194573,9.360468489538043,2026-03,5,9005
order_blend_50,True,True,608.0,767.0,159.0,23.78732056015114,2.4155896586824497,767.0,27.068850781046734,1.0123298952239246,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,608.0,767.0,8.348138594314118,9.360243697194573,9.360468489538043,2026-03,5,9005
