event_id,canonical_row_6104,original_index,health_progress_h,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,i0_A_per_cm2_monotone,ih_A_per_cm2_monotone,R_ohm_reported_ohm_cm2_monotone
LZW-E003306,3306,3306,0.4282618037560789,1.87489e-07,0.00315,0.0504,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003307,3307,3307,0.4282618037560789,1.87484e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003308,3308,3308,0.4282618037560789,1.87482e-07,0.00315,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003309,3309,3309,0.4282618037560789,1.87481e-07,0.00315,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003310,3310,3310,0.4282618037560789,1.87483e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003311,3311,3311,0.4282618037560789,1.87482e-07,0.00315,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003312,3312,3312,0.4282618037560789,1.87482e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003313,3313,3313,0.4282618037560789,1.87482e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003314,3314,3314,0.4282618037560789,1.87482e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003315,3315,3315,0.4282618037560789,1.87477e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003316,3316,3316,0.4282618037560789,1.87473e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003317,3317,3317,0.4282618037560789,1.8747200000000005e-07,0.00315,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003318,3318,3318,0.4282618037560789,1.87457e-07,0.00315,0.05051,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003319,3319,3319,0.4282618037560789,1.87453e-07,0.00315,0.05054,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003320,3320,3320,0.4282618037560789,1.87455e-07,0.00315,0.05051,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003321,3321,3321,0.4282618037560789,1.87458e-07,0.00315,0.05049,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003322,3322,3322,0.4282618037560789,1.87456e-07,0.00315,0.05049,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003323,3323,3323,0.4282618037560789,1.8745e-07,0.00315,0.0505,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003324,3324,3324,0.4282618037560789,1.87447e-07,0.00316,0.0505,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003325,3325,3325,0.4282618037560789,1.87449e-07,0.00316,0.0505,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003326,3326,3326,0.4282618037560789,1.87443e-07,0.00316,0.05052,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003327,3327,3327,0.4282618037560789,1.87439e-07,0.00316,0.05054,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003328,3328,3328,0.4282618037560789,1.87442e-07,0.00316,0.05051,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003329,3329,3329,0.4282618037560789,1.87441e-07,0.00316,0.05051,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003330,3330,3330,0.4282618037560789,1.87443e-07,0.00316,0.0505,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003331,3331,3331,0.4282618037560789,1.87446e-07,0.00316,0.05047,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003332,3332,3332,0.4282618037560789,1.8744800000000005e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003333,3333,3333,0.4282618037560789,1.87446e-07,0.00316,0.05046,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003334,3334,3334,0.4282618037560789,1.87446e-07,0.00316,0.05046,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003335,3335,3335,0.4282618037560789,1.87447e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003336,3336,3336,0.4282618037560789,1.87446e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003337,3337,3337,0.4282618037560789,1.87446e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003338,3338,3338,0.4282618037560789,1.87447e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003339,3339,3339,0.4282618037560789,1.87442e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003340,3340,3340,0.4282618037560789,1.87438e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003341,3341,3341,0.4282618037560789,1.87438e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003342,3342,3342,0.4282618037560789,1.87434e-07,0.00316,0.05048,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003343,3343,3343,0.4282618037560789,1.87437e-07,0.00316,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003344,3344,3344,0.4282618037560789,1.87439e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003345,3345,3345,0.4282618037560789,1.87439e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003346,3346,3346,0.4282618037560789,1.8744e-07,0.00316,0.05042,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003347,3347,3347,0.4282618037560789,1.87438e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003348,3348,3348,0.4282618037560789,1.87438e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003349,3349,3349,0.4282618037560789,1.87439e-07,0.00316,0.05042,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003350,3350,3350,0.4282618037560789,1.87438e-07,0.00316,0.05042,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003351,3351,3351,0.4282618037560789,1.87436e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003352,3352,3352,0.4282618037560789,1.87431e-07,0.00316,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003353,3353,3353,0.4282618037560789,1.87429e-07,0.00316,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003354,3354,3354,0.4282618037560789,1.87432e-07,0.00316,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003355,3355,3355,0.4282618037560789,1.87428e-07,0.00316,0.05047,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003356,3356,3356,0.4282618037560789,1.8743e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003357,3357,3357,0.4282618037560789,1.87434e-07,0.00316,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003358,3358,3358,0.4282618037560789,1.87434e-07,0.00316,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003359,3359,3359,0.4282618037560789,1.87437e-07,0.00316,0.05036,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003360,3360,3360,0.4282618037560789,1.87438e-07,0.00316,0.05035,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003361,3361,3361,0.4282618037560789,1.87437e-07,0.00316,0.05035,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003362,3362,3362,0.4282618037560789,1.87438e-07,0.00316,0.05034,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003363,3363,3363,0.4282618037560789,1.87435e-07,0.00316,0.05035,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003364,3364,3364,0.4282618037560789,1.87431e-07,0.00316,0.05035,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003365,3365,3365,0.4282618037560789,1.8743e-07,0.00316,0.05035,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003366,3366,3366,0.4282618037560789,1.87425e-07,0.00316,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003367,3367,3367,0.4282618037560789,1.87419e-07,0.00316,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003368,3368,3368,0.4282618037560789,1.87422e-07,0.00316,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003369,3369,3369,0.4282618037560789,1.87425e-07,0.00316,0.05037,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003370,3370,3370,0.4282618037560789,1.87423e-07,0.00316,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003371,3371,3371,0.4282618037560789,1.87423e-07,0.00316,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003372,3372,3372,0.4282618037560789,1.8742400000000002e-07,0.00316,0.05037,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003373,3373,3373,0.4282618037560789,1.8742400000000002e-07,0.00316,0.05037,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003374,3374,3374,0.4282618037560789,1.87421e-07,0.00316,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003375,3375,3375,0.4282618037560789,1.87414e-07,0.00316,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003376,3376,3376,0.4282618037560789,1.8741e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003377,3377,3377,0.4282618037560789,1.87411e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003378,3378,3378,0.4282618037560789,1.87406e-07,0.00317,0.05042,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003379,3379,3379,0.4282618037560789,1.87408e-07,0.00317,0.0504,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003380,3380,3380,0.4282618037560789,1.8741e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003381,3381,3381,0.4282618037560789,1.87408e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003382,3382,3382,0.4282618037560789,1.87409e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003383,3383,3383,0.4282618037560789,1.87407e-07,0.00317,0.0504,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003384,3384,3384,0.4282618037560789,1.87408e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003385,3385,3385,0.4282618037560789,1.87407e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003386,3386,3386,0.4282618037560789,1.87408e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003387,3387,3387,0.4282618037560789,1.87403e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003388,3388,3388,0.4282618037560789,1.87399e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003389,3389,3389,0.4282618037560789,1.87398e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003390,3390,3390,0.4282618037560789,1.87392e-07,0.00317,0.05043,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003391,3391,3391,0.4282618037560789,1.87386e-07,0.00317,0.05048,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003392,3392,3392,0.4282618037560789,1.87389e-07,0.00317,0.05045,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003393,3393,3393,0.4282618037560789,1.87391e-07,0.00317,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003394,3394,3394,0.4282618037560789,1.87387e-07,0.00317,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003395,3395,3395,0.4282618037560789,1.87385e-07,0.00317,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003396,3396,3396,0.4282618037560789,1.87389e-07,0.00317,0.05044,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003397,3397,3397,0.4282618037560789,1.87385e-07,0.00317,0.05047,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003398,3398,3398,0.4282618037560789,1.87386e-07,0.00317,0.05046,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003399,3399,3399,0.4282618037560789,1.87384e-07,0.00317,0.05046,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003400,3400,3400,0.4282618037560789,1.87383e-07,0.00317,0.05046,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003401,3401,3401,0.4282618037560789,1.87387e-07,0.00317,0.05046,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003402,3402,3402,0.4282618037560789,1.87383e-07,0.00317,0.05048,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003403,3403,3403,0.4282618037560789,1.87387e-07,0.00317,0.05042,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003404,3404,3404,0.4282618037560789,1.87391e-07,0.00317,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003405,3405,3405,0.4282618037560789,1.87393e-07,0.00317,0.05037,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003406,3406,3406,0.4282618037560789,1.87391e-07,0.00317,0.05037,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003407,3407,3407,0.4282618037560789,1.87391e-07,0.00317,0.05037,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003408,3408,3408,0.4282618037560789,1.87387e-07,0.00317,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003409,3409,3409,0.4282618037560789,1.87383e-07,0.00317,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003410,3410,3410,0.4282618037560789,1.87384e-07,0.00317,0.05038,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003411,3411,3411,0.4282618037560789,1.87379e-07,0.00317,0.05041,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003412,3412,3412,0.4282618037560789,1.87381e-07,0.00317,0.0504,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003413,3413,3413,0.4282618037560789,1.8738000000000005e-07,0.00317,0.0504,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003414,3414,3414,0.4282618037560789,1.87381e-07,0.00317,0.05039,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003415,3415,3415,0.4282618037560789,1.87384e-07,0.00317,0.05035,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003416,3416,3416,0.4282618037560789,1.87386e-07,0.00317,0.05032,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003417,3417,3417,0.4282618037560789,1.87391e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003418,3418,3418,0.4282618037560789,1.8739e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003419,3419,3419,0.4282618037560789,1.87391e-07,0.00317,0.05028,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003420,3420,3420,0.4282618037560789,1.87389e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003421,3421,3421,0.4282618037560789,1.87389e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003422,3422,3422,0.4282618037560789,1.87386e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003423,3423,3423,0.4282618037560789,1.87385e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003424,3424,3424,0.4282618037560789,1.87389e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003425,3425,3425,0.4282618037560789,1.87386e-07,0.00317,0.05031,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003426,3426,3426,0.4282618037560789,1.87381e-07,0.00317,0.05034,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003427,3427,3427,0.4282618037560789,1.87384e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003428,3428,3428,0.4282618037560789,1.87387e-07,0.00317,0.05026,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003429,3429,3429,0.4282618037560789,1.87386e-07,0.00317,0.05026,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003430,3430,3430,0.4282618037560789,1.87381e-07,0.00317,0.05029,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003431,3431,3431,0.4282618037560789,1.87383e-07,0.00317,0.05028,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003432,3432,3432,0.4282618037560789,1.87384e-07,0.00317,0.05026,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003433,3433,3433,0.4282618037560789,1.87385e-07,0.00317,0.05026,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003434,3434,3434,0.4282618037560789,1.87386e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003435,3435,3435,0.4282618037560789,1.87385e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003436,3436,3436,0.4282618037560789,1.87387e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003437,3437,3437,0.4282618037560789,1.87384e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003438,3438,3438,0.4282618037560789,1.87382e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003439,3439,3439,0.4282618037560789,1.87382e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003440,3440,3440,0.4282618037560789,1.87377e-07,0.00317,0.05028,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003441,3441,3441,0.4282618037560789,1.8738000000000005e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003442,3442,3442,0.4282618037560789,1.87382e-07,0.00317,0.05023,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003443,3443,3443,0.4282618037560789,1.87381e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003444,3444,3444,0.4282618037560789,1.87382e-07,0.00317,0.05023,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003445,3445,3445,0.4282618037560789,1.8738000000000005e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003446,3446,3446,0.4282618037560789,1.87379e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003447,3447,3447,0.4282618037560789,1.8738000000000005e-07,0.00317,0.05023,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003448,3448,3448,0.4282618037560789,1.87377e-07,0.00317,0.05024,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003449,3449,3449,0.4282618037560789,1.87373e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003450,3450,3450,0.4282618037560789,1.87371e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003451,3451,3451,0.4282618037560789,1.87374e-07,0.00317,0.05025,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003452,3452,3452,0.4282618037560789,1.87369e-07,0.00317,0.05028,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
LZW-E003453,3453,3453,0.4282618037560789,1.8737e-07,0.00317,0.05027,1.8740820000000002e-07,0.0031783752860411888,0.05037935828877006
