i0_A_per_cm2,ih_A_per_cm2,R_ohm_cm2
1.8688e-07,0.00324,0.05087
1.86881e-07,0.00324,0.05087
1.8687800000000001e-07,0.00324,0.05088
1.8688e-07,0.00324,0.05085
1.86882e-07,0.00324,0.05084
1.86879e-07,0.00324,0.05084
1.8687599999999999e-07,0.00325,0.05084
1.8687499999999998e-07,0.00325,0.05084
1.8686899999999998e-07,0.00325,0.05088
1.8687e-07,0.00325,0.05088
1.86871e-07,0.00325,0.05085
1.86874e-07,0.00325,0.05082
1.8687499999999998e-07,0.00325,0.05081
1.8687299999999998e-07,0.00325,0.05082
1.8687299999999998e-07,0.00325,0.05082
1.8686899999999998e-07,0.00325,0.05082
1.86871e-07,0.00325,0.05082
1.8687499999999998e-07,0.00324,0.05082
1.8686899999999998e-07,0.00324,0.05086
1.8687199999999998e-07,0.00324,0.05081
1.8687499999999998e-07,0.00324,0.05078
1.86874e-07,0.00324,0.05078
1.8687599999999999e-07,0.00324,0.05076
1.8687800000000001e-07,0.00324,0.05075
1.8687599999999999e-07,0.00324,0.05075
1.8687299999999998e-07,0.00324,0.05078
1.8687299999999998e-07,0.00324,0.05078
1.8687199999999998e-07,0.00324,0.05078
1.8687199999999998e-07,0.00324,0.05078
1.86866e-07,0.00324,0.05078
1.86862e-07,0.00325,0.05078
1.86861e-07,0.00325,0.05078
1.8684899999999998e-07,0.00325,0.05083
1.86842e-07,0.00325,0.05087
1.86844e-07,0.00325,0.05085
1.8684499999999998e-07,0.00325,0.05084
1.8684099999999997e-07,0.00325,0.05084
1.8684e-07,0.00325,0.05084
1.86842e-07,0.00324,0.05084
1.86836e-07,0.00324,0.05088
1.86837e-07,0.00324,0.05088
1.86835e-07,0.00324,0.05088
1.86834e-07,0.00324,0.05088
1.8682899999999999e-07,0.00324,0.05089
1.86827e-07,0.00325,0.05089
1.8682599999999998e-07,0.00325,0.05089
1.8682e-07,0.00325,0.05093
1.86822e-07,0.00325,0.05091
1.86823e-07,0.00325,0.0509
1.8682099999999998e-07,0.00325,0.05091
1.86822e-07,0.00325,0.0509
1.8682e-07,0.00325,0.05091
1.8682e-07,0.00325,0.05091
1.86818e-07,0.00325,0.05092
1.86818e-07,0.00325,0.05092
1.86815e-07,0.00325,0.05093
1.86813e-07,0.00325,0.05093
1.8680599999999999e-07,0.00325,0.05094
1.86803e-07,0.00325,0.05094
1.8680599999999999e-07,0.00325,0.05094
1.86799e-07,0.00325,0.05099
1.86799e-07,0.00325,0.05099
1.86799e-07,0.00325,0.05098
1.86796e-07,0.00325,0.05099
1.86796e-07,0.00325,0.05099
1.8679e-07,0.00325,0.051
1.86786e-07,0.00325,0.051
1.86785e-07,0.00325,0.051
1.86779e-07,0.00325,0.05104
1.8677799999999998e-07,0.00325,0.05105
1.8677999999999998e-07,0.00325,0.05102
1.8678199999999998e-07,0.00325,0.051
1.8678099999999998e-07,0.00325,0.05101
1.8678199999999998e-07,0.00325,0.051
1.8677699999999998e-07,0.00325,0.051
1.86776e-07,0.00325,0.051
1.86779e-07,0.00325,0.051
1.8677299999999997e-07,0.00325,0.05104
1.8677399999999998e-07,0.00325,0.05103
1.8676999999999997e-07,0.00325,0.05103
1.86768e-07,0.00325,0.05103
1.86772e-07,0.00325,0.05103
1.86766e-07,0.00325,0.05106
1.86767e-07,0.00325,0.05106
1.8676999999999997e-07,0.00325,0.05101
1.8677299999999997e-07,0.00325,0.05098
1.8676999999999997e-07,0.00325,0.05099
1.86771e-07,0.00325,0.05098
1.8677299999999997e-07,0.00325,0.05096
1.8677399999999998e-07,0.00325,0.05095
1.86772e-07,0.00325,0.05096
1.86771e-07,0.00325,0.05096
1.8676999999999997e-07,0.00325,0.05096
1.86768e-07,0.00325,0.05097
1.86768e-07,0.00325,0.05097
1.86767e-07,0.00325,0.05098
1.8675999999999999e-07,0.00325,0.05098
1.8675299999999998e-07,0.00326,0.05098
1.86752e-07,0.00326,0.05098
1.8674599999999997e-07,0.00326,0.05102
1.86748e-07,0.00326,0.051
1.86749e-07,0.00326,0.05099
1.86748e-07,0.00326,0.051
1.86748e-07,0.00326,0.051
1.86741e-07,0.00326,0.051
1.86745e-07,0.00325,0.051
1.8673599999999999e-07,0.00325,0.05104
1.86725e-07,0.00325,0.05112
1.86719e-07,0.00325,0.05112
1.86715e-07,0.00325,0.05112
1.86715e-07,0.00326,0.05112
1.86708e-07,0.00325,0.05116
1.8670899999999998e-07,0.00325,0.05116
1.8670199999999997e-07,0.00325,0.05116
1.86696e-07,0.00326,0.05116
1.86698e-07,0.00326,0.05116
1.86692e-07,0.00326,0.05121
1.86694e-07,0.00326,0.05117
1.86697e-07,0.00326,0.05114
1.86694e-07,0.00326,0.05115
1.86694e-07,0.00326,0.05114
1.86694e-07,0.00326,0.05115
1.86695e-07,0.00326,0.05114
1.86692e-07,0.00326,0.05115
1.86691e-07,0.00326,0.05115
1.86691e-07,0.00326,0.05115
1.8668499999999998e-07,0.00326,0.05116
1.86678e-07,0.00326,0.05116
1.86675e-07,0.00327,0.05115
1.86669e-07,0.00327,0.0512
1.8667e-07,0.00327,0.05117
1.86672e-07,0.00327,0.05116
1.8667e-07,0.00327,0.05117
1.86671e-07,0.00327,0.05116
1.8667e-07,0.00327,0.05117
1.8667e-07,0.00327,0.05117
1.86668e-07,0.00327,0.05117
1.86668e-07,0.00327,0.05117
1.8666599999999999e-07,0.00327,0.05118
1.86664e-07,0.00327,0.05119
1.86664e-07,0.00327,0.05119
1.8665799999999998e-07,0.00327,0.05119
1.86656e-07,0.00327,0.05119
1.8665899999999998e-07,0.00327,0.05119
1.86653e-07,0.00327,0.05121
1.86646e-07,0.00327,0.05126
1.86646e-07,0.00327,0.05126
1.86646e-07,0.00327,0.05126
1.86645e-07,0.00327,0.05126
1.86645e-07,0.00327,0.05126
1.8664199999999998e-07,0.00327,0.05127
1.8664099999999998e-07,0.00327,0.05127
1.8664099999999998e-07,0.00327,0.05127
1.8663499999999998e-07,0.00327,0.05128
1.8663099999999997e-07,0.00327,0.05128
1.8663e-07,0.00327,0.05128
1.86613e-07,0.00327,0.05134
1.8660699999999997e-07,0.00327,0.05138
1.86608e-07,0.00327,0.05136
1.8660699999999997e-07,0.00327,0.05136
1.86608e-07,0.00327,0.05135
1.8661e-07,0.00327,0.05134
1.86612e-07,0.00327,0.05132
1.86613e-07,0.00327,0.05131
1.8661e-07,0.00327,0.05132
1.8661e-07,0.00327,0.05132
1.8661099999999998e-07,0.00327,0.05132
1.8660699999999997e-07,0.00327,0.05133
1.86606e-07,0.00327,0.05133
1.86605e-07,0.00327,0.05133
1.866e-07,0.00327,0.05134
1.8659699999999999e-07,0.00327,0.05134
1.86601e-07,0.00327,0.05134
1.86593e-07,0.00327,0.05138
1.8659399999999998e-07,0.00327,0.05138
1.8659099999999998e-07,0.00327,0.05139
1.8659099999999998e-07,0.00327,0.05139
1.86588e-07,0.00327,0.0514
1.86588e-07,0.00327,0.0514
1.86582e-07,0.00327,0.05141
1.86576e-07,0.00327,0.05141
1.86575e-07,0.00328,0.05141
1.86569e-07,0.00328,0.05145
1.86569e-07,0.00328,0.05145
1.8657099999999998e-07,0.00328,0.05142
1.86565e-07,0.00328,0.05146
1.86565e-07,0.00328,0.05146
1.86566e-07,0.00328,0.05146
1.8656299999999997e-07,0.00328,0.05147
1.86562e-07,0.00328,0.05147
1.86562e-07,0.00328,0.05147
1.86556e-07,0.00328,0.05147
1.86553e-07,0.00328,0.05147
1.86556e-07,0.00328,0.05148
1.8654799999999998e-07,0.00327,0.05151
1.86542e-07,0.00327,0.05155
1.8654399999999998e-07,0.00327,0.05154
1.8654399999999998e-07,0.00327,0.05153
1.86542e-07,0.00327,0.05154
1.86541e-07,0.00327,0.05155
1.86539e-07,0.00327,0.05155
1.86537e-07,0.00327,0.05156
1.86537e-07,0.00327,0.05156
1.86532e-07,0.00327,0.05156
1.86528e-07,0.00328,0.05156
1.8652699999999999e-07,0.00328,0.05156
1.86521e-07,0.00328,0.0516
1.8651899999999998e-07,0.00328,0.05162
1.86522e-07,0.00328,0.05159
1.8651999999999998e-07,0.00328,0.0516
1.86522e-07,0.00328,0.05158
1.8652399999999998e-07,0.00328,0.05156
1.86525e-07,0.00328,0.05156
1.8652399999999998e-07,0.00328,0.05156
1.8652399999999998e-07,0.00328,0.05156
1.8652299999999998e-07,0.00328,0.05156
1.86522e-07,0.00328,0.05157
1.86517e-07,0.00328,0.05157
1.86515e-07,0.00328,0.05157
1.8651899999999998e-07,0.00328,0.05157
1.8651199999999997e-07,0.00328,0.05162
1.8651199999999997e-07,0.00328,0.05162
1.86513e-07,0.00328,0.05161
1.86513e-07,0.00328,0.05161
1.86514e-07,0.00328,0.0516
1.86513e-07,0.00328,0.0516
1.86513e-07,0.00328,0.05161
1.86507e-07,0.00328,0.05161
1.8650199999999998e-07,0.00328,0.05161
1.8649999999999998e-07,0.00328,0.05161
1.8649199999999997e-07,0.00328,0.05166
1.86494e-07,0.00328,0.05164
1.8649599999999998e-07,0.00328,0.05162
1.86495e-07,0.00328,0.05162
1.86495e-07,0.00328,0.05162
1.86497e-07,0.00328,0.0516
1.8649899999999998e-07,0.00328,0.05159
1.8649599999999998e-07,0.00328,0.0516
1.86489e-07,0.00328,0.0516
1.86486e-07,0.00329,0.0516
1.86486e-07,0.00329,0.0516
1.8647999999999999e-07,0.00329,0.05164
1.86482e-07,0.00329,0.05162
1.8647999999999999e-07,0.00329,0.05163
1.86481e-07,0.00329,0.05162
1.86483e-07,0.00329,0.0516
1.86484e-07,0.00329,0.05159
1.86481e-07,0.00329,0.0516
1.8647999999999999e-07,0.00329,0.05161
1.8647999999999999e-07,0.00329,0.05161
1.8647899999999999e-07,0.00329,0.05161
1.8647899999999999e-07,0.00329,0.05161
1.86471e-07,0.00329,0.05162
1.86467e-07,0.00329,0.05162
1.86466e-07,0.00329,0.05162
1.8645199999999998e-07,0.00329,0.05167
1.8644499999999997e-07,0.00329,0.05171
1.86446e-07,0.00329,0.05171
1.8644799999999998e-07,0.00329,0.05169
1.8645e-07,0.00329,0.05167
1.86446e-07,0.00329,0.05169
1.86447e-07,0.00329,0.05168
1.86444e-07,0.00329,0.05169
1.86437e-07,0.00329,0.0517
1.86437e-07,0.00329,0.0517
1.86439e-07,0.00329,0.0517
1.8643099999999998e-07,0.00329,0.05174
1.8642499999999998e-07,0.00329,0.05178
1.8642499999999998e-07,0.00329,0.05178
1.86422e-07,0.00329,0.05179
1.86423e-07,0.00329,0.05178
1.86423e-07,0.00329,0.05177
1.86419e-07,0.00329,0.05178
1.86418e-07,0.00329,0.05177
1.86422e-07,0.00328,0.05178
1.86416e-07,0.00328,0.05181
1.86413e-07,0.00328,0.05184
1.86415e-07,0.00328,0.05181
1.86413e-07,0.00328,0.05182
1.86413e-07,0.00328,0.05182
1.86413e-07,0.00328,0.05182
1.86411e-07,0.00328,0.05183
1.8641e-07,0.00328,0.05183
1.86402e-07,0.00328,0.05184
1.86395e-07,0.00329,0.05184
1.86393e-07,0.00329,0.05184
1.8638599999999999e-07,0.00329,0.05188
1.86387e-07,0.00329,0.05187
1.8639e-07,0.00329,0.05185
1.86392e-07,0.00329,0.05183
1.8639e-07,0.00329,0.05183
1.8638399999999998e-07,0.00329,0.05187
1.8638599999999999e-07,0.00329,0.05186
1.86383e-07,0.00329,0.05187
1.86382e-07,0.00329,0.05187
1.86382e-07,0.00329,0.05187
1.86379e-07,0.00329,0.05188
1.86372e-07,0.00329,0.05189
1.8637e-07,0.00329,0.05189
1.86373e-07,0.00329,0.05189
1.86365e-07,0.00329,0.05193
1.8635799999999998e-07,0.00329,0.05197
1.8635999999999998e-07,0.00329,0.05194
1.86359e-07,0.00329,0.05195
1.8635999999999998e-07,0.00329,0.05195
1.8635699999999998e-07,0.00329,0.05196
1.8635699999999998e-07,0.00329,0.05196
1.86351e-07,0.00329,0.05196
1.86348e-07,0.00329,0.05196
1.86347e-07,0.00329,0.05196
1.8632999999999998e-07,0.00329,0.05202
1.86324e-07,0.00329,0.05206
1.86325e-07,0.00329,0.05205
1.86324e-07,0.00329,0.05205
1.8632599999999997e-07,0.00329,0.05203
1.86322e-07,0.00329,0.05203
1.86325e-07,0.00329,0.05203
1.86327e-07,0.00329,0.05203
1.86321e-07,0.00329,0.05207
1.86321e-07,0.00329,0.05207
1.86323e-07,0.00329,0.05205
1.86322e-07,0.00329,0.05205
1.86324e-07,0.00329,0.05202
1.86321e-07,0.00329,0.05203
1.86319e-07,0.00329,0.05203
1.86323e-07,0.00329,0.05203
1.86318e-07,0.00329,0.05206
1.86319e-07,0.00329,0.05205
1.86322e-07,0.00329,0.05201
1.8632599999999997e-07,0.00329,0.05197
1.86324e-07,0.00329,0.05197
1.86325e-07,0.00329,0.05196
1.86327e-07,0.00329,0.05194
1.86328e-07,0.00329,0.05193
1.8632599999999997e-07,0.00329,0.05194
1.86324e-07,0.00329,0.05195
1.86324e-07,0.00329,0.05195
1.86318e-07,0.00329,0.05195
1.86311e-07,0.00329,0.05195
1.8630999999999998e-07,0.00329,0.05195
1.86303e-07,0.00329,0.05199
1.8630599999999997e-07,0.00329,0.05196
1.86307e-07,0.00329,0.05195
1.8630599999999997e-07,0.00329,0.05195
1.86307e-07,0.00329,0.05195
1.86307e-07,0.00329,0.05195
1.86304e-07,0.00329,0.05196
1.86303e-07,0.00329,0.05196
1.86303e-07,0.00329,0.05196
1.86299e-07,0.00329,0.05198
1.8629199999999998e-07,0.00329,0.05198
1.8629299999999999e-07,0.00329,0.05198
1.86296e-07,0.00329,0.05198
1.86288e-07,0.00329,0.05202
1.86281e-07,0.00329,0.05207
1.86281e-07,0.00329,0.05206
1.8628199999999997e-07,0.00329,0.05206
1.86279e-07,0.00329,0.05207
1.86279e-07,0.00329,0.05207
1.86276e-07,0.00329,0.05208
1.86276e-07,0.00329,0.05208
1.8626999999999999e-07,0.00329,0.05208
1.8626599999999998e-07,0.00329,0.05208
1.8626499999999998e-07,0.00329,0.05208
1.8625799999999997e-07,0.00329,0.05212
1.8626e-07,0.00329,0.0521
1.86263e-07,0.00329,0.05208
1.8626199999999998e-07,0.00329,0.05208
1.86256e-07,0.00329,0.05212
1.86256e-07,0.00329,0.05212
1.86253e-07,0.00329,0.05213
1.86252e-07,0.00329,0.05213
1.86252e-07,0.00329,0.05213
1.86248e-07,0.00329,0.05215
1.86247e-07,0.00329,0.05215
1.86247e-07,0.00329,0.05215
1.8624099999999998e-07,0.00329,0.05216
1.8623799999999998e-07,0.0033,0.05216
1.8624099999999998e-07,0.00329,0.05216
1.86234e-07,0.00329,0.0522
1.86234e-07,0.00329,0.05221
1.86234e-07,0.00329,0.0522
1.8623e-07,0.00329,0.05221
1.8623e-07,0.00329,0.05222
1.86231e-07,0.00329,0.05221
1.86233e-07,0.00329,0.0522
1.86227e-07,0.00329,0.0522
1.8622199999999998e-07,0.0033,0.0522
1.8622099999999998e-07,0.0033,0.0522
1.8621399999999998e-07,0.0033,0.05224
1.86216e-07,0.0033,0.05222
1.8621499999999998e-07,0.0033,0.05222
1.86217e-07,0.0033,0.0522
1.8621799999999998e-07,0.0033,0.05219
1.86212e-07,0.0033,0.05221
1.86208e-07,0.0033,0.05223
1.86209e-07,0.0033,0.05222
1.86205e-07,0.0033,0.05224
1.8619499999999998e-07,0.0033,0.05224
1.8619499999999998e-07,0.0033,0.05224
1.86182e-07,0.0033,0.05233
1.8617399999999998e-07,0.0033,0.05234
1.8617499999999998e-07,0.0033,0.05234
1.8616e-07,0.0033,0.05243
1.8615299999999999e-07,0.0033,0.05244
1.8615099999999998e-07,0.0033,0.05244
1.8615099999999998e-07,0.0033,0.05244
1.86144e-07,0.0033,0.05248
1.86145e-07,0.0033,0.05247
1.86142e-07,0.0033,0.05248
1.8614299999999997e-07,0.0033,0.05248
1.86141e-07,0.0033,0.05248
1.8614e-07,0.0033,0.05249
1.8614e-07,0.0033,0.05249
1.86131e-07,0.0033,0.05249
1.8612699999999998e-07,0.0033,0.05249
1.8612399999999998e-07,0.0033,0.05249
1.86117e-07,0.0033,0.05254
1.8611899999999997e-07,0.0033,0.05251
1.8611999999999998e-07,0.0033,0.0525
1.8611999999999998e-07,0.0033,0.0525
1.86117e-07,0.0033,0.05251
1.86108e-07,0.0033,0.05252
1.8610299999999998e-07,0.00331,0.05252
1.8610399999999998e-07,0.00331,0.05252
1.86098e-07,0.00331,0.05256
1.8609899999999998e-07,0.00331,0.05254
1.8609599999999997e-07,0.00331,0.05255
1.86095e-07,0.00331,0.05256
1.86095e-07,0.00331,0.05256
1.86086e-07,0.00331,0.05257
1.86081e-07,0.00331,0.05256
1.8608199999999999e-07,0.00331,0.05256
1.8607499999999998e-07,0.00331,0.05261
1.8607199999999997e-07,0.00331,0.05264
1.86069e-07,0.00331,0.05265
1.86069e-07,0.00331,0.05265
1.8607e-07,0.00331,0.05265
1.86067e-07,0.00331,0.05266
1.86066e-07,0.00331,0.05266
1.8605599999999998e-07,0.00331,0.05267
1.8604799999999997e-07,0.00332,0.05267
1.86043e-07,0.00332,0.05267
1.8603599999999999e-07,0.00332,0.05271
1.86039e-07,0.00332,0.05269
1.8604e-07,0.00332,0.05268
1.86042e-07,0.00332,0.05265
1.86039e-07,0.00332,0.05266
1.86038e-07,0.00332,0.05267
1.86038e-07,0.00332,0.05267
1.8603499999999998e-07,0.00332,0.05268
1.8602399999999997e-07,0.00332,0.05268
1.86019e-07,0.00333,0.05268
1.86019e-07,0.00332,0.05268
1.8601199999999999e-07,0.00332,0.05273
1.8601199999999999e-07,0.00332,0.05273
1.8601299999999999e-07,0.00332,0.05271
1.8601099999999998e-07,0.00332,0.05272
1.8601199999999999e-07,0.00332,0.05271
1.8601199999999999e-07,0.00332,0.05271
1.8601e-07,0.00332,0.05272
1.8600799999999998e-07,0.00332,0.05272
1.85998e-07,0.00332,0.05273
1.85991e-07,0.00333,0.05273
1.8598699999999998e-07,0.00333,0.05273
1.85979e-07,0.00333,0.05278
1.85982e-07,0.00333,0.05275
1.8597999999999998e-07,0.00333,0.05276
1.8598099999999998e-07,0.00333,0.05275
1.85983e-07,0.00333,0.05274
1.8598099999999998e-07,0.00333,0.05275
1.85972e-07,0.00333,0.05275
1.85968e-07,0.00334,0.05275
1.85969e-07,0.00334,0.05275
1.8596299999999998e-07,0.00334,0.05279
1.8596399999999998e-07,0.00334,0.05278
1.85967e-07,0.00334,0.05273
1.85971e-07,0.00334,0.05269
1.85972e-07,0.00334,0.05268
1.85969e-07,0.00334,0.05269
1.85968e-07,0.00334,0.0527
1.85967e-07,0.00334,0.0527
1.85966e-07,0.00334,0.05271
1.85956e-07,0.00334,0.05271
1.85949e-07,0.00334,0.05271
1.85946e-07,0.00334,0.05271
1.85939e-07,0.00334,0.05276
1.85942e-07,0.00334,0.05273
1.85944e-07,0.00334,0.05271
1.8594099999999998e-07,0.00334,0.05272
1.85934e-07,0.00334,0.05273
1.85934e-07,0.00334,0.05273
1.8593699999999998e-07,0.00334,0.05273
1.8593e-07,0.00334,0.05277
1.8593e-07,0.00334,0.05277
1.85926e-07,0.00334,0.05278
1.85926e-07,0.00334,0.05278
1.85921e-07,0.00334,0.05279
1.8591899999999999e-07,0.00334,0.05279
1.85923e-07,0.00334,0.05279
1.8591599999999998e-07,0.00334,0.05283
1.8591599999999998e-07,0.00334,0.05283
1.8591799999999998e-07,0.00334,0.05281
1.85915e-07,0.00334,0.05282
1.8591599999999998e-07,0.00334,0.05281
1.85915e-07,0.00334,0.05282
1.85915e-07,0.00334,0.05282
1.85908e-07,0.00334,0.05282
1.859e-07,0.00335,0.05282
1.85897e-07,0.00335,0.05282
1.8588999999999998e-07,0.00335,0.05287
1.8589199999999998e-07,0.00335,0.05285
1.8588999999999998e-07,0.00335,0.05286
1.8589299999999998e-07,0.00335,0.05283
1.8589399999999998e-07,0.00335,0.05282
1.8589299999999998e-07,0.00335,0.05282
1.8589399999999998e-07,0.00335,0.05282
1.85891e-07,0.00335,0.05283
1.85883e-07,0.00335,0.05283
1.8588599999999997e-07,0.00334,0.05284
1.85875e-07,0.00334,0.05291
1.85867e-07,0.00334,0.05292
1.85863e-07,0.00335,0.05292
1.8586599999999998e-07,0.00334,0.05292
1.85859e-07,0.00334,0.05296
1.8584999999999999e-07,0.00334,0.05304
1.85852e-07,0.00334,0.05302
1.8584899999999999e-07,0.00334,0.05303
1.8584899999999999e-07,0.00334,0.05302
1.85844e-07,0.00334,0.05303
1.8584099999999998e-07,0.00335,0.05303
1.8584499999999998e-07,0.00334,0.05303
1.8583799999999997e-07,0.00334,0.05307
1.85839e-07,0.00334,0.05306
1.85837e-07,0.00334,0.05307
1.8583799999999997e-07,0.00334,0.05305
1.8584e-07,0.00334,0.05304
1.85834e-07,0.00334,0.05304
1.8582700000000001e-07,0.00335,0.05304
1.85823e-07,0.00335,0.05304
1.85816e-07,0.00335,0.05308
1.85819e-07,0.00335,0.05305
1.85817e-07,0.00335,0.05306
1.85819e-07,0.00335,0.05305
1.85812e-07,0.00335,0.05305
1.85813e-07,0.00335,0.05305
1.85815e-07,0.00335,0.05305
1.85808e-07,0.00335,0.0531
1.85809e-07,0.00335,0.05309
1.8580299999999999e-07,0.00335,0.0531
1.8580099999999998e-07,0.00335,0.0531
1.85804e-07,0.00335,0.0531
1.8579799999999998e-07,0.00335,0.05314
1.8580099999999998e-07,0.00335,0.05308
1.85805e-07,0.00335,0.05304
1.85804e-07,0.00335,0.05304
1.8579799999999998e-07,0.00335,0.05308
1.8579899999999998e-07,0.00335,0.05307
1.85796e-07,0.00335,0.05308
1.85795e-07,0.00335,0.05308
1.85795e-07,0.00335,0.05309
1.85793e-07,0.00335,0.05309
1.85785e-07,0.00335,0.05316
1.85783e-07,0.00335,0.05316
1.85783e-07,0.00335,0.05317
1.8577499999999998e-07,0.00334,0.05317
1.85768e-07,0.00335,0.05317
1.8576699999999997e-07,0.00335,0.05317
1.8576e-07,0.00335,0.05321
1.85762e-07,0.00335,0.05319
1.85764e-07,0.00335,0.05317
1.85763e-07,0.00335,0.05318
1.85764e-07,0.00335,0.05317
1.85761e-07,0.00335,0.05318
1.8575399999999998e-07,0.00335,0.05318
1.8575099999999998e-07,0.00335,0.05318
1.8575399999999998e-07,0.00335,0.05318
1.8574699999999998e-07,0.00335,0.05322
1.8574699999999998e-07,0.00335,0.05322
1.85745e-07,0.00335,0.05323
1.8574699999999998e-07,0.00335,0.05321
1.8574299999999997e-07,0.00335,0.05321
1.85741e-07,0.00335,0.05321
1.85745e-07,0.00335,0.05321
1.85739e-07,0.00335,0.05325
1.85741e-07,0.00335,0.05324
1.85741e-07,0.00335,0.05323
1.8574e-07,0.00335,0.05324
1.85742e-07,0.00335,0.05323
1.85742e-07,0.00335,0.05322
1.85738e-07,0.00335,0.05325
1.85738e-07,0.00335,0.05325
1.85737e-07,0.00335,0.05325
1.85737e-07,0.00335,0.05325
1.8572999999999998e-07,0.00335,0.05326
1.8572299999999998e-07,0.00335,0.05325
1.85721e-07,0.00335,0.05325
1.85714e-07,0.00335,0.0533
1.85716e-07,0.00335,0.05328
1.85718e-07,0.00335,0.05326
1.85715e-07,0.00335,0.05327
1.85714e-07,0.00335,0.05328
1.85714e-07,0.00335,0.05328
1.85711e-07,0.00335,0.05329
1.8570299999999998e-07,0.00335,0.05329
1.85701e-07,0.00336,0.05329
1.8570299999999998e-07,0.00335,0.05329
1.85696e-07,0.00335,0.05334
1.85697e-07,0.00335,0.05333
1.85694e-07,0.00335,0.05334
1.85695e-07,0.00335,0.05334
1.85692e-07,0.00335,0.05335
1.85692e-07,0.00335,0.05334
1.8568599999999999e-07,0.00335,0.05335
1.8567999999999998e-07,0.00336,0.05335
1.85677e-07,0.00336,0.05334
1.8565799999999998e-07,0.00336,0.05344
1.85651e-07,0.00336,0.05348
1.8565199999999997e-07,0.00336,0.05348
1.8565499999999998e-07,0.00336,0.05345
1.85654e-07,0.00336,0.05345
1.8565599999999998e-07,0.00336,0.05342
1.85657e-07,0.00336,0.05342
1.8565499999999998e-07,0.00336,0.05342
1.85654e-07,0.00336,0.05343
1.85653e-07,0.00336,0.05343
1.8565e-07,0.00336,0.05344
1.85642e-07,0.00336,0.05345
1.8563899999999999e-07,0.00336,0.05345
1.85642e-07,0.00336,0.05345
1.8563599999999998e-07,0.00336,0.05349
1.8563799999999998e-07,0.00336,0.05347
1.8563899999999999e-07,0.00336,0.05346
1.8563799999999998e-07,0.00336,0.05346
1.8563799999999998e-07,0.00336,0.05346
1.8563499999999998e-07,0.00336,0.05347
1.85634e-07,0.00336,0.05348
1.85625e-07,0.00336,0.05348
1.8561700000000001e-07,0.00336,0.05348
1.8561499999999998e-07,0.00337,0.05348
1.8560799999999998e-07,0.00337,0.05352
1.85609e-07,0.00337,0.05352
1.8561099999999998e-07,0.00337,0.05349
1.85613e-07,0.00337,0.05348
1.8561399999999998e-07,0.00337,0.05348
1.8561099999999998e-07,0.00337,0.05348
1.85603e-07,0.00337,0.05349
1.8560399999999997e-07,0.00337,0.05349
1.85606e-07,0.00336,0.05349
1.856e-07,0.00336,0.05353
1.856e-07,0.00336,0.05353
1.85597e-07,0.00336,0.05354
1.85599e-07,0.00336,0.05352
1.85601e-07,0.00336,0.0535
1.85596e-07,0.00336,0.05351
1.85596e-07,0.00336,0.05351
1.856e-07,0.00336,0.05351
1.85594e-07,0.00336,0.05355
1.85596e-07,0.00336,0.05352
1.8559299999999999e-07,0.00336,0.05353
1.8558799999999998e-07,0.00336,0.05356
1.8559e-07,0.00336,0.05354
1.8559e-07,0.00336,0.05354
1.8559e-07,0.00336,0.05354
1.8558399999999998e-07,0.00336,0.05355
1.85581e-07,0.00336,0.05355
1.8558399999999998e-07,0.00336,0.05355
1.85578e-07,0.00336,0.05359
1.8557999999999997e-07,0.00336,0.05356
1.85582e-07,0.00336,0.05355
1.85576e-07,0.00336,0.05355
1.85574e-07,0.00336,0.05355
1.85571e-07,0.00336,0.05355
1.8556399999999998e-07,0.00336,0.05359
1.8556699999999998e-07,0.00336,0.05356
1.85566e-07,0.00336,0.05357
1.8556799999999998e-07,0.00336,0.05355
1.8557e-07,0.00336,0.05353
1.8556699999999998e-07,0.00336,0.05354
1.8556699999999998e-07,0.00336,0.05354
1.8556799999999998e-07,0.00336,0.05353
1.8556099999999998e-07,0.00336,0.05354
1.85562e-07,0.00336,0.05354
1.85552e-07,0.00336,0.05358
1.8554099999999998e-07,0.00336,0.05365
1.85535e-07,0.00336,0.05366
1.8553299999999997e-07,0.00336,0.05366
1.8553599999999997e-07,0.00336,0.05366
1.8553e-07,0.00336,0.0537
1.85522e-07,0.00336,0.05376
1.85524e-07,0.00336,0.05374
1.8552099999999998e-07,0.00336,0.05375
1.85522e-07,0.00336,0.05374
1.85525e-07,0.00336,0.05371
1.85526e-07,0.00336,0.05371
1.8551999999999998e-07,0.00336,0.05371
1.85515e-07,0.00336,0.05371
1.8551299999999998e-07,0.00336,0.05371
1.85506e-07,0.00336,0.05375
1.85503e-07,0.00336,0.05378
1.85505e-07,0.00336,0.05376
1.85507e-07,0.00336,0.05374
1.85506e-07,0.00336,0.05374
1.855e-07,0.00336,0.05378
1.85501e-07,0.00336,0.05377
1.85498e-07,0.00336,0.05378
1.85491e-07,0.00336,0.05378
1.8549199999999998e-07,0.00336,0.05378
